snapshot,CCGT,OCGT,biomass,coal,geothermal,lignite,nuclear,offwind-ac,offwind-dc,offwind-float,oil,onwind,ror,solar,solar-hsat
2019-04-07 14:00:00,390.5561993218192,0.001996260595265341,6972.467161615588,55068.36636552002,58.99947779120377,33496.12751015365,64897.1238156879,0.04783163200603691,0.043592950157850335,0.03461421835847791,0.0063685865647334665,17503.69290651711,15507.79786831088,3658.193431749596,95089.72311188903
2019-04-07 15:00:00,2826.560196255371,0.0022452267552782027,6972.4722802367205,55775.84094383663,58.999519448075816,33496.13036946479,64897.127265213596,0.05018645632050509,0.04411752696834397,0.03497690245557398,0.006497368285596567,17369.098841359446,15522.576892477706,3080.2806557429976,79457.97050454664
2019-04-07 16:00:00,5703.244193525816,0.0022708438541558696,6972.472266254802,56189.510164831365,58.99955674286179,33496.13039477289,64897.127427286134,0.05203973972687222,0.044943293104442,0.03482453113378434,0.006491233630431702,18319.216941477698,15537.547842864251,2013.4965238748423,53098.29081021705
2019-04-07 17:00:00,7828.5001983981,0.003818979000133072,6972.48117509402,56600.06449378067,58.9996420511903,33496.13679277851,64897.13456523141,0.05540303891496747,0.04683465716051062,0.0358387979153985,0.007022951093235551,20417.014916436023,15552.28360755443,821.6683029132644,19575.295240837837
2019-04-07 18:00:00,15510.975702993663,0.003794700165679769,6972.480874029477,56600.06215039673,58.99964017206591,33496.13668416411,64897.13466044483,0.05845329414937729,0.04913067681011951,0.037465479437855546,0.00697812745267731,25278.307635150373,15560.840245913425,0.001016999102338177,442.2229244889783
2019-04-07 19:00:00,12488.79123401946,0.0037235791276090655,6972.479986531152,56600.05337282183,58.99964031339904,33496.13653706671,64897.134649598986,0.06141120739200341,0.05151652008213916,0.0387333706452261,0.006936539007229225,30459.097870564266,15568.25077465485,0.0,0.0
2019-04-07 20:00:00,9175.10135518086,0.003583902319479187,6972.479472805975,56600.04522083171,58.99964019500139,33496.13573019951,64897.13466530882,0.0639044732281895,0.053698307687875146,0.03922574537524609,0.006893528474590176,32756.221923095472,15574.286922442903,0.0,0.0
2019-04-07 21:00:00,9686.007993720114,0.003028686206295858,6972.478018532584,56450.400851000595,58.9996390695186,33496.13393933738,64897.13402301316,0.06519082935612486,0.055626772347700006,0.040207134661239374,0.006785666125371643,33410.97187322215,15579.1818459484,0.0,0.0
2019-04-07 22:00:00,5093.162636805383,0.002311625072038639,6972.47337682181,55806.529374865815,58.9996136614268,33496.13095520633,64897.131871803984,0.0644539892938705,0.055161287933927765,0.040099087678465886,0.006565416839102279,34285.71779452784,15583.001761041387,0.0,0.0
2019-04-07 23:00:00,1048.2308854813805,0.0023110704469645055,6972.473591466169,55632.86913635226,58.99961638232629,33496.13098594152,64897.131872016194,0.06417919422760932,0.055976697379945595,0.04159964470760554,0.006566815448861234,33225.08192879226,15586.214620223054,0.0,0.0
2019-04-08 00:00:00,1001.8975007343037,0.0023113951025145758,6972.473590836469,55554.35236551909,58.99961761310197,33496.130956102534,64897.131823795215,0.06407827803619474,0.05853450949878578,0.0436340317691148,0.006564198936406302,31897.569741138104,15589.885274185826,0.0,0.0
2019-04-08 01:00:00,972.802058459997,0.002302471744970939,6972.473322186018,55696.52866400712,58.99961345648163,33496.13087836028,64897.13156725044,0.06365094841434052,0.06030269023911952,0.044807594882640904,0.006550444057324292,31324.800778779085,15593.036562401536,0.0,0.0
2019-04-08 02:00:00,974.2038024716614,0.0025504751718743155,6972.47528917698,55940.250799204005,58.99961824596848,33496.13225438551,64897.132321508536,0.06482811370687715,0.06370582931406187,0.04573005365575106,0.006634837791071097,32971.22096845598,15596.002746531018,0.0,0.0
